delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,ch_member_r5,ch_vp_r5,ch_member_r6,ch_vp_r6,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5,gc_member_s6,gc_vp_s6,gc_member_mm_s6,gc_vp_mm_s6,sc_member_s6,sc_vp_s6,coc_member_s6,coc_vp_s6,dab_member_s6,dab_vp_s6
0x4c8ecd608db191a9cc14f5ddc452db9d64e18d59,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5766f8b5dab93cfa95b2f4bf30e06e72a1b5a304,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1a3f9c0cd9b79e7ab6c06f3905a0a332660304cf,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4dc817648093719c66cfb6b85b1ead1e00a0f939,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x851dde155b8ebd2d489fefcb7c27328417af4479,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9f77d4cdbded155014ae9738b7c6de945b3ed186,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3bd30c96103421e5b4abc2a68fb6dd387916147b,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa68803dda26e5682d1a7b023e18396f56983a029,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3f35f15297404e21d832232cca28933dc1ff75bb,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8cf368d64aabb3996ff23707e9e326e8c707ef40,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8725f2ab39565e7726799a02bc353f8fbf1d507c,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5150fe3c1407fe9ccc2821feb94cf7dd6ca789c8,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xaa8409917c70d757823200c84419ae5ad5a7bb12,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xff5368244a54253112ae1fe89a7c57b8c132e4ef,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa618250db48aca188d44d3827ed627166a2f7be1,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5cf60c4bd43defd4e62096e7a82f615b4fe15684,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6dfb311f0be648cd0b1fe2065b6d0ca41397bd14,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x86aa3d07a65cebb96afbfa4fa1d7b82ec3755df8,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x53c0e301d886723f7e76ca2db4b9fd673ff690ab,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2c14eaa5467971a22a8d0198f6319595055208c8,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x92c5d762103ddfca8d2ded96dd503317873afb1e,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3fba824e2a28b4b7785a87530030cd95e11fca6a,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8a4243462547c16759d39702dfe6ee6392ebb7a4,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4779b7a1836b7fb79cb7975c127ed44b3ba6287a,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x002f2ac41c5d7a04b86571957a5d6cab6da5b54f,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa4ffc49685e2f42b5eae6ee29b1063f30a265111,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5b3a9a05fec4434c6182246576a425c4472a3ec0,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf3c328de8fdc8af5956191003a7df488a91881a6,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6ea8596bdbc24808d75267b1e096bb3c53089a39,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe5616eb641286fc168bdebd5e3d67dad2193c939,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2efb3a47db6f08374f95c2b3bbff43acf782a732,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6a1647fc1d9bd93330d6ad6eaa961269b34f0fa8,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xeab3c627b4dc0efab24474ff8734cff4d47a8777,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x84a1830b4ca5c9ec317a380756cf3fd9ea9889f7,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x422a4fa6b254f24718d79bd6f86f6315cf50d139,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc80651d6ddd6d35b380d1c9e7d56d25e400163a4,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa932ebd304577999aed38df01d1a47dceb36c3e9,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a996becc51829238113c1e2569793cb358531da,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x66c2146cd7bf63297ad55c0badd0027269041605,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbe8270d5d2956c89c5d83f1715dd520bda3ac47c,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7b2798b32b5006641265f86c823d4938cad32907,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1f26286c4b6c7edbeb055405fe653a2c5cec27ae,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xcf6cc07ab0f58069abf47a25e3eb302c22b3f1c0,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2fc6fa840179607fe760918ea16cd2f1ce3a9928,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x93af239db06c41adea389ab30b3b6a9e69d34a8f,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x316e0ba8105e8bbf53a9549ceff8cc36f8761e75,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x18b1eec5441210a94c2d6383489ea08f463bd5cb,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7abff38de163706fa54c2296629cae3058bb7313,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf8fee82aacb83aa945b0dd386127ec6f144d531c,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xeeef2aa134abefc7406c50ccf9cf562740c6ce15,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xdc7053e6a872a684a62b65c6e16e054469a1d108,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd32b0a3d760fd00d9fe44dc7793a5fe3c028159a,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x92fdaa34d69735cf3dc4c0221d3a7a402fe2a99f,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1b4d648a0aa4570c72102b47475812b181ab93c2,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8d4e08b8b6a9a3a9c0ffe65dbaa5b78fb8ad24ba,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfc3e215213276b955bb458af6fe51b156b184d55,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfecf7ecd9eea7d9f11871f011c47076af172bc3d,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf9b3243baafcf78a9fba19fd6d7210df34a7b299,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9c138d52ebe2d5abdff4220d64a976e015463db1,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4b62e02d4c9a5e70a1026bfdf1d068f48ea1decd,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbeeee62cce30e8f2c2724c42e4b24275a5d27938,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x93f8a790510e3393bc3052d61016ca8dee836e16,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x046a65107b7f4ca5ba7742b928303c0f0917d843,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xea29f0bf217656f69f9fc0c5274e3fe3bb72c1b6,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8d91a0535c0a4233e21ffdf9039a8796b8e11a9b,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd66d7ac996a52448808277f2af8465f11b787962,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x300588b284f30439bcb32e8ac85321410074e31b,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x81bce32046334de332632741036dd178c0fa642a,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb891d133e2cd3adfbb2796ac66746953d04a3025,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa1d8a5992ea6b49023cc6a444d357a1ed5ca7086,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8caedc8f804b09633dae0fbadbbc9fa67fc0693c,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x60451b9ad302e6c3e30d0035064514df3866fc55,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x56f2884c2b68c330fa89d9d7717ac97994641782,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x48f1c428d87636eac072af48f639b9868c2ae333,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6ade77f9267471e2c3219d127513b906e2d04392,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b64b7a8d29524d0297b377a4dac72ff20c66e30,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbd1f0902d151ed5a32cd2640e3ab56a841d11702,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x421a8c18ec49af05506d9736ab7212a0a87aa433,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x36e64611599d1847aeb8026ea10d2a3eedd9afe9,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc18c26f0cf40def456d46165b827a56d43b4d8a0,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4328fa5de3aa6bf4a75c26e6f0689309118a29b2,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x94f248e299858d481bd33c1934befe2bd100a6d7,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb4f75c729509f1cafaa8ff5dd013631cc3f5fc14,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9c2ceae2e18d8d8439ba5f082b7ec1b74ab0e06c,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2536cb6ba195ac0e6535d1a6503a7faa96309d35,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc9c34fa3275bfd2905d7207ee641ba30133a7206,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf4f26672e1c1c85f7251979497729506cb46e97d,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd0ffada9e995984a28e24e552c4bea953aa9bdf9,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbaee8d9f1141f2e3d87597377617957914260498,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0e1cc793d62e949d8761f6fd1895b4054ec87253,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa607c7fe9866e423c61b124368bc2fcd8b59d702,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x14a6f0b44e662c48d6c32285ee79422bbefe9d03,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x488419eabb01d43004bcd5ad7df7935960ac2129,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x344d7ee419c8479e6fc227bcb33427753628bd47,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf67a911aafbd1f698349d936a4cbb829086e5d15,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x575cc3bd4be1e062cb598258dc2300c40aae1a6f,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4bb665ddede49530ff190aebd02700308679273f,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x75e70defbbddeb2dc78e8b4838d24328bae054d3,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1513c7bb93099b6c1102f6ed63f1894f89ae709c,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4f285bdd5809d768b79f2ab549921122cea2f12e,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc4de585859a65074fa4ca43d960b2f0de4668d46,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0a9f8914516443f14100c1ce7f92be4b0c1dec45,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5b26a3c3c7ed2d7c9938a5f3fd1f0aa0553d8208,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbb21ae2d0e7de20448672190b553bdaa428991c4,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x71877236d9656ee24ba49f7eb33bcbf071cbfccc,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x768aff10c5c243ed71e9036dda4765de6cbaf544,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b4ab63b70c109d59d9ee49be1e22b8185cbdccc,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe1559a3665b34c97c2003a211db8d8208e9740fb,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7c506b47ff26e0b512b30c9f5a02a537418c04ff,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc8851b7e0b666b36a62e8eb1717fde94b913eb27,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b2e2550d3f7d48ecf30b027aede5c51c77b8cbf,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x99657b3d239874b4f731ee6e22c875f2e051fd51,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe4178103d91dd36b84f89ab1ba0d4ecebd975a46,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7b603136a0a315fe3a8036b54196cdc9dbc863fd,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4b9c113a2038186cebcd924f21acb20208493ccf,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x65033ffc82b2d4e26ea33534e905cc3b15c62aed,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xdd2e1402ad3980aaa1d391a3440fe8658b97a0d7,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0d7c467a569794e7770666b2261674e22840eee0,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe9ed8b7f45032916c8f07738303a59ee18a5b777,10.0,4.15722866179421e-05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
