delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,ch_member_r5,ch_vp_r5,ch_member_r6,ch_vp_r6,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5,gc_member_s6,gc_vp_s6,gc_member_mm_s6,gc_vp_mm_s6,sc_member_s6,sc_vp_s6,coc_member_s6,coc_vp_s6,dab_member_s6,dab_vp_s6
0xa7f1bc477d0099a9433ac546ff597c031a2417fc,60.0,0.00019896237127996184,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9a5207cf48ac3fb8c0641f994be3697b6cb87763,60.0,0.00019896237127996184,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,59.90261362791395,0.0001986394342212853,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8d86df61da1eefa281d263c47c77629a6f9f2c3a,59.8,0.0001982991633756953,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x75aa9e881a5cc9b068e1f37b2003b5b1c65484b6,59.73551971970321,0.00019808534421788455,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x55ec1462c9a801acddfee9fe2b87d024cb63ac3d,59.35809231763122,0.00019683378003617987,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8808aa2786f4fec9e9dd25feb504808935b6453d,59.110865569408254,0.00019601396636834196,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd59515ed5d580246e82e90ed2673d78039ef8fc6,59.02090261272521,0.00019571564564852507,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2ee08dc3dd1728205e3e9b8cb010b393eed878e1,59.0,0.00019564633175862914,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x860bee3c205298634ae622f2fc2b79141b8dcc6e,59.0,0.00019564633175862914,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5b46ca3587c45894bda6c9f2bf213a517a6e3558,59.0,0.00019564633175862914,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5b960d835ce8d350f309504eb29d5fc525aa6abc,59.0,0.00019564633175862914,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4f45f8c3b92b69a17eaa77b2c69975373ade2897,58.9314166052007,0.00019541890651096752,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa61ac31a55690f3bf65fc7d67052693da564882b,58.83381988143361,0.00019509527191780324,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc2a622b764878faf9ab9078ad31303b24fd4b707,58.78438498652966,0.0001949313438525688,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa4f3796b581bba1a16517a63f46a7b2bba1ec418,58.70114098093726,0.00019465530344011037,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x33de82ec8be7ad0b4f51f0c656339b51d4e2fd6a,58.62775021260578,0.0001944119367518222,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4577ebc161c7aec81ca78a4261daaa4f3ce35269,58.4168983340161,0.0001937127435892716,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x65abddb5fc750ce44e7c8b4743d386c4b5b0927c,58.29901850082218,0.00019332184940363243,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb48cb3742868bfefe0b29c1f298dae0573e1c79c,58.16,0.0001928608585607097,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x80cab1f261f513f6821274143ccdcf38b3ebe64b,58.15290304259634,0.00019283732476947795,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf321716db6d2e5318a1cdbc15af80df25f2f8244,58.12743381752768,0.00019275286781257254,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x49087eb6f9529eb02a508fb820d7b4d0b52e4881,58.12743381752768,0.00019275286781257254,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xcd790d0813bef3add5ddc1ae5589d3a9b526cadf,58.12743381752768,0.00019275286781257254,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf71eb59210eed86e727d76f434a2694238213deb,58.12743381752768,0.00019275286781257254,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf1739061c55c4234d71d159ecb2e1fb927ccdbab,58.10106940794829,0.00019266544238845067,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xdb2811f704916ccb0d7eed6457c5db49204f3123,58.071667939006346,0.00019256794595545396,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc6b748ead4ef8a5d9706ebb01996d1385a03428a,58.0,0.00019233029223729645,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3ac6035b07ea39de8aa2820d68b6368014c0356b,57.865912592910846,0.0001918856530960758,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7e589161d51627413c1e545fa91f5b943eeb702e,57.71012513033385,0.00019136905571324233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x20e1f45b64ec8b753569edfb940dcd7513222c37,57.35809214993924,0.00019020170043744126,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd45404b8e15ecfacb7c63d6a60559e460f3ded51,57.16,0.00018954481903937697,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbd7a086f65d720f1d06eb4467fba8e59ff9d427b,57.0758785942492,0.00018926586913331725,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa064ed958aa98562512ca2470af00b3abdf35de1,56.956,0.00018886834697702512,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3257f7d1169b46dba77f18be843e5c9fac8a885d,56.88330857460009,0.000188627299337537,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x068cd36905e1b27c1e988dbe45a886491a589793,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4984cff6ea593ef50c4f6947e76a426f165e23d0,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x040d007f93fa2e476c81896ac284b68eed1e5ba3,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x90c6e37c6545d44ca06ca467d2686282bef31c89,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd1ec8a9dadc452196003f934cc0f13ad498540b5,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x85332b5a8695d5b944983e7b7962134af2dcebd4,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1e8a4051e70f9d3d5223c1052a9c9573bd3c6e39,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xab368cc17b7de9071907428a6fe3c2ed8347abc5,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08a69f5c5930d38a45eee10d8819c5d1c73081ab,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfc13b0ac2e4e3f9ee9af3768a6a8317ae102e44c,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x878f9fd975ad96bca6deafac15a96ccb6a8a554e,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x75ba5ee883c2ede43282bde16e38d6ca8edccdf3,56.86736208044098,0.0001885744201326787,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6275e07d94709b67d2fd15d11f09a45157ab3905,56.722211346017765,0.00018809309456078085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x551fe69e4c14fa12705732697d1299916aafefad,56.71282149585637,0.00018806195744654625,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6e732a286e5f4014c214d1c60d0a86b474c16f9f,56.45362230484281,0.00018720244268524783,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x69528c13dcb9d6d5bcb68fd77f8d5498f841ffe4,56.39094453324337,0.00018699460071751504,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0cbf6e05a709b44126a6112c72ffdc9d6ee60153,56.0,0.00018569821319463107,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd67110b9a72ee33311b723e9eb0905832d65335e,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x182236955142518ab504480b8e8f398c184699ac,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x35038c6c0d2903a64ac267738959e736d001cea8,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8f1beb145e80b8ac56852dcb3e1d5954f04e723e,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf1a16ebad9a0eb9525af73208aa6304e796a2281,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x720ed3fc17d67fa1e1397e9dab7cf959d5588340,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4a5ed4e9e6e57ab1b01ad32a086998cc3b016e8a,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa6ff7fd5b13acefb6a717a07c5ba93d6dbd993c3,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0d2b035fe84afa77cb06b9a622d6ac755d5ea180,55.92602583913005,0.0001854529119536289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2b4f3ee40e56457425508c3f2cc45bf1b1c5fbc6,55.76764492517194,0.000184927714583519,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x65019e96f3459210f5ea3795ace3d095d740a57d,55.59574593315895,0.00018435769073232665,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x101ab78314d79cca963adc595d1db901e9f9ba03,55.45809214993924,0.00018390122534690914,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd044a705a95be2dcada37707e7f26cc9420185e0,55.26290901748931,0.00018325399036580765,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xab23aa61743ae64c1cca935ab4dec33839ae74ab,55.19354706355919,0.00018302398338529852,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x714d08732743b670b5c1154190c7856ffac32dca,55.16836073546207,0.00018294046452593124,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9e89a0b12bd9184835d063712f92d89ac3d54d4f,55.10094821229989,0.0001827169219348927,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x48241e0d2b1b7170d1ca4aac36a22e6f24d553a5,55.03296357787623,0.00018249148220030048,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x204bfb4889f6370f4627de4056db557527198e66,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2d951db812a9356ec5b2af9df546d3e05f7a3879,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6d5700ba3f058cb22cba451ffb4d57008c5337be,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa46fce49ad64c6009e44d7be43686ce20825aade,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd52b5da2136081a1df0b065f083e144c96481f2e,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x23bc38e69cf206da4bf26483465a7f3592caa3ba,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x880e5ead46c5e5354e9e19b375e6b7b231b57911,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa68eeb34418871d844a1301f97353cb20343b65d,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xce66965ce2eda14981033730f1ae7736d36411b4,55.0,0.00018238217367329835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x69511222101d928c30620c59b32ff5a30c74ebcf,54.90011361221023,0.0001820509464637443,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb5d84f2139882a1866d7488e6adfe676a70b7f83,54.9,0.00018205056972116508,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x35afcb8def56d38da912ff1bdb41315a9daa36d9,54.79056084390096,0.0001816876651543594,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4cb8e42a47c20ea4546c9a5cb49249ae3e9d6fcf,54.784384032870825,0.00018166718260486764,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd180193ddf74b2efca917b5414d8875b006ec7cb,54.75879099,0.00018158231506323682,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa6b3d2fb1d302d8d009fd126a2d9004b5254c6ab,54.59200264602637,0.00018102923832292265,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4a7d88d29a26dd3169988f3a12dff6a3ea784cff,54.5,0.00018072415391263202,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x05b8312f545ce7daae10aae93aea375d366bf4b5,54.5,0.00018072415391263202,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5f4ef5c539a56291665fcca4e6b7a6446ad11cc1,54.41091174952505,0.0001804287337531707,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfcfeb811255bcf8237953cc7ba27511b4aaa882d,54.32642735849369,0.000180148580173575,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xaa1ad4784c1f3099447d85e97aa551614bcf601c,54.31961913392584,0.00018012600383183789,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1984180f5f55442fa7a15c4b3a58b5446db05c9a,54.2,0.0001797293420562322,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x171ece74f2227f3a71589462367623cd3d851a65,54.04443081606821,0.0001792134684940129,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0bfb56f225c09e37605198198ba57cbb20e9139e,54.0,0.00017906613415196566,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa6777aded848f046ca97eee6330207bde47a6f0a,54.0,0.00017906613415196566,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7136f3cbf1e8469e67481d8c87d8d7ac16cc543a,54.0,0.00017906613415196566,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x147feb9c36d5301e934a6a985365fb67969d526b,53.993941323090446,0.0001790460433398866,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfc78d6a90c1f1ad535d83dd828c959ab3cf2dadf,53.97625515729179,0.0001789873953151174,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfd7cd7baa0a3a6144efb5f916b3b473957138452,53.83377890049635,0.00017851493841673216,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfcbc68c151a83b777992e1b3f246dd3629e3e003,53.808152,0.00017842995860187702,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x29041f0cc5fca18380dadaa82e2eb0333d7756da,53.8,0.00017840292624769912,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x74a5b346f2cccf06e2127eb6680389e7d8953c80,53.361809953369296,0.00017694987073521709,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb88298e585c87e6d8820d7ee270b4719844db93e,53.23445518861492,0.00017652755730206154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x22309f6430de58ad2a7ffc3710b0e913d4bda062,53.17245768957017,0.00017632197114500538,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1a193d2c42c0f352731b07d63b85738de9b2434e,53.09338791957116,0.00017605977266274596,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7de9feb9e171116409eb4b25bfeb55c524e48ce0,53.053237090998806,0.00017592663092838579,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x43be72dba835b12e177ee815f406ab4f05117f71,53.0334321,0.00017586095679551412,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa59f0dee4bcf71e2d7a395c83fc7ba0b92c3813a,53.010846454186456,0.00017578606190138158,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x102c530b138d6705cd9f4a23a348629fbee02f99,53.0,0.00017575009463063296,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4180b94ab8b37df9ecb1db8168f0ee48b4816956,53.0,0.00017575009463063296,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x231dc467b453e40b58ed57d777185025df36025e,53.0,0.00017575009463063296,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x50054eb2ecf822caf2724f2133ed5227a4b6f2ac,52.86736208044098,0.0001753102620473479,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd506c3928ea9e6e9424321464bb9bc1479537650,52.74179942174841,0.00017489389130871972,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xce841efefbfb2ab8256e3a18ab94b81870300005,52.73472416,0.0001748704294611382,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2ad7f82d4266d47e875ae2b06322f2e008cbf5c6,52.62092892886631,0.00017449307997735973,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x644ba2057c29619167a8c4f0d60302ec9ec445f3,52.46901412228139,0.00017398932447484854,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc5155b8bb375235283084081f5ad6164fdd4d4e3,52.44065475348468,0.00017389528368711858,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7ea9b8ba0d889ba42458f657ed27244ad593dfe7,52.11616555354573,0.00017281926467587537,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x447ccfafa46292622c3074370c94a9345fd460ff,52.03,0.00017253353629494026,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc22f1a68d9f91800cc32234fe62f3edbd26e0e2a,52.02714668315709,0.00017252407458352226,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
